ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Acc,Ovr,Pot
60868,"Dan Stangl",C,18,196,R,R,25,25,25,30,20,25,20,25,25,30,20,25,25,25,25,30,25,25,45,45,55,55,45,45,30,25,65,25,25,30,45,55,50,50,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,30,25,30,20,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,89-91,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,L,N,I,-1,VH,20,45
62908,"Jeremy Stanley",2B,22,186,L,R,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,40,55,75,60,60,55,55,55,70,40,60,55,55,50,30,25,30,0,0,0,55,30,25,0,0,0,0,0,0,60,45,45,0,0,0,55,60,60,60,45,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,80-83,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,3800000,VH,40,65
61753,"Jake Steer",2B,21,184,R,R,45,40,30,45,45,40,45,40,30,45,45,40,45,40,30,45,45,45,50,50,40,55,50,50,45,55,35,45,35,50,25,20,20,20,0,0,0,40,0,25,0,0,0,0,0,0,40,0,30,0,0,0,60,55,50,40,50,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,25,30,20,25,88-90,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,N,0,VH,30,40
61904,"Eddie Stevens",1B,21,184,R,R,35,45,45,45,30,40,35,45,45,45,30,40,35,45,45,45,30,40,45,55,80,80,35,55,40,35,35,35,50,45,40,30,25,25,0,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,25,25,30,20,40,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,25,80-83,36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N,N,950000,VH,35,60
57556,"Ken Stewart",SP,20,190,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,35,35,35,25,25,20,40,25,20,25,30,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,20,20,20,50,20,35,30,25,40,25,35,30,25,45,25,35,30,25,40,25,55,40,35,40,50,95-97,55,50,65,45,0,35,30,0,20,0,30,0,0,0,0,70,0,65,55,0,50,0,35,0,0,0,0,N,N,N,N,N,N,0,VH,25,40
61769,"Kevin Stout",RP,22,180,R,R,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,30,30,30,30,30,30,35,30,50,40,40,45,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,30,25,20,20,40,25,35,40,35,45,40,35,40,40,50,40,35,40,35,45,40,40,45,45,45,50,88-90,49,35,35,30,25,30,0,0,0,0,0,0,0,0,0,40,35,40,0,0,0,0,0,0,0,0,0,L,N,N,N,N,H,0,VH,30,35
60884,"Shamar Straughter",2B,18,179,R,R,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,50,45,45,45,55,50,50,70,35,50,30,45,35,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,40,40,45,40,75,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,83-85,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,40
63937,"Nate Studholme",CF,22,182,S,R,45,40,25,35,50,40,45,40,25,35,50,40,45,40,25,35,50,45,65,55,35,40,70,55,35,25,45,25,55,35,50,20,20,20,0,0,0,0,0,0,45,35,40,0,0,0,0,0,0,55,35,50,70,50,40,45,55,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,20,25,88-90,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,VE,0,A,30,45
61868,"Jeff Sullivan",C,22,188,R,R,30,30,20,45,40,20,30,30,20,45,40,20,30,30,20,45,45,20,35,40,25,55,50,20,25,20,35,25,35,50,60,40,55,35,0,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,25,30,40,25,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,85-87,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,H,0,VH,25,25
61930,"Steve Sullivan",SP,21,181,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,20,25,30,30,30,45,35,25,50,50,40,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,20,35,75,25,40,40,40,50,40,40,40,40,50,40,40,40,40,50,40,55,45,45,50,50,92-94,58,45,30,45,40,0,40,0,0,0,0,0,0,0,0,80,55,0,50,0,0,0,0,0,0,0,0,N,L,H,N,N,N,0,VH,35,45
61075,"Joe Sumner",SP,18,190,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,20,25,40,25,30,25,30,45,25,45,40,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,25,55,20,25,25,20,40,25,25,25,20,45,25,25,30,20,40,25,45,45,40,45,50,89-91,50,40,65,30,0,0,0,0,20,20,0,0,0,0,0,50,0,0,0,0,45,50,0,0,0,0,0,N,N,N,N,N,H,0,VH,20,35
60867,"Jonathan Sumner",SP,18,185,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,40,20,30,35,35,70,20,50,40,50,20,20,25,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,20,20,20,75,25,25,35,35,45,25,30,35,35,45,25,25,35,30,45,25,40,55,55,45,45,87-89,62,55,35,30,25,0,0,0,20,0,0,0,0,30,0,40,40,0,0,0,50,0,0,0,0,50,0,H,N,H,N,L,EH,440000,VH,25,40
60869,"Dave Swartz",LF,19,187,L,L,25,20,25,25,20,25,25,20,25,25,20,25,20,20,20,25,20,25,45,45,50,45,45,45,30,25,30,20,40,35,50,20,20,20,0,0,25,0,0,0,30,0,20,0,0,35,0,0,0,40,0,35,30,35,35,25,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,89-91,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,25,40
61077,"Eric Tarlow",SP,18,188,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,35,35,25,25,30,30,45,25,25,30,35,20,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,65,20,30,30,25,40,20,30,30,25,45,20,30,30,25,40,20,50,50,50,45,45,90-92,52,60,50,35,25,0,0,30,25,0,0,0,0,0,0,55,40,0,0,55,55,0,0,0,0,0,0,N,N,N,H,N,EH,440000,VH,20,45
61951,"Billy Taylor",C,21,184,R,R,40,35,40,40,40,45,40,35,40,40,40,45,40,35,40,40,40,45,50,45,50,50,50,50,30,30,65,20,55,50,60,55,45,60,0,45,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,25,30,25,40,40,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,85-87,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,N,0,VH,35,45
60910,"Brad Taylor",SP,18,184,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,35,25,30,30,25,65,30,50,45,65,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,80,25,20,25,20,40,25,20,25,20,40,25,20,25,20,40,25,45,45,45,45,45,89-91,53,70,70,0,0,25,25,25,20,20,0,0,0,20,0,0,0,45,45,45,45,45,0,0,0,45,0,N,N,N,N,N,EH,0,VH,20,35
61798,"Delon Telesford",SP,22,187,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,25,25,35,25,30,30,20,55,30,40,45,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,30,20,35,80,25,35,45,45,45,40,35,45,45,50,40,35,45,45,45,40,45,55,55,45,45,90-92,56,70,50,0,0,40,40,40,35,35,0,0,0,0,0,0,0,50,45,45,50,35,0,0,0,0,0,N,N,N,L,H,N,0,VH,35,45
60934,"Gabe Tetu",SP,17,197,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,20,30,30,30,40,30,25,40,30,45,40,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,25,25,60,20,30,20,20,45,20,30,20,20,45,20,30,20,20,45,20,65,45,40,50,40,93-95,46,70,30,40,0,0,0,0,20,0,30,20,0,0,0,80,0,0,0,0,60,0,80,25,0,0,0,N,H,N,H,N,H,0,VH,20,40
60855,"Greg Thacker",SS,18,186,R,R,25,25,20,25,25,25,25,25,20,25,25,25,25,25,20,25,30,25,55,45,35,45,55,55,55,55,50,45,30,40,35,25,20,25,0,0,25,25,0,30,0,0,0,0,0,70,50,0,40,0,0,0,45,45,50,35,55,25,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,30,30,20,25,84-86,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,H,H,0,VH,20,40
61058,"Steve Thomas",C,19,183,R,R,30,25,25,30,25,30,30,25,25,30,25,30,30,25,25,30,25,30,55,50,50,75,50,55,30,30,50,25,45,45,55,55,55,55,0,30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,20,20,20,55,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,86-88,39,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,L,EH,900000,VH,25,65
60967,"Chris Thompson",RF,18,183,L,L,25,25,25,30,20,30,25,25,25,35,20,30,20,20,20,30,20,30,40,45,55,80,20,70,20,20,35,20,45,45,40,20,20,20,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,45,0,35,35,25,25,20,35,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,30,25,25,86-88,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,H,L,L,EH,0,VH,25,35
61780,"Dan Thorson",SP,20,180,R,R,25,20,20,25,20,35,25,20,20,25,20,35,25,20,20,25,20,35,40,30,30,30,20,50,35,30,45,20,50,50,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,35,25,20,20,35,20,35,35,30,45,35,35,35,30,45,35,35,35,30,45,35,40,45,45,45,45,91-93,46,55,30,40,35,35,0,0,0,0,0,0,0,0,0,50,40,40,0,0,0,0,0,0,0,0,0,N,H,N,N,N,N,0,VH,30,35
60991,"Chase Threats",SP,18,187,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,25,35,25,40,30,25,45,20,35,35,40,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,20,20,20,80,20,20,25,20,40,20,20,25,20,40,20,20,30,20,45,20,40,50,50,45,40,89-91,48,40,70,30,20,0,0,25,0,0,0,0,0,0,0,40,45,0,0,45,0,0,0,0,0,0,0,N,N,N,H,N,EH,0,VH,20,35
60962,"Jake Thurnau",SP,18,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,30,20,30,25,25,50,20,40,40,45,25,25,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,25,20,30,70,25,25,35,30,45,25,25,35,30,50,25,20,30,25,40,25,50,50,55,45,55,93-95,55,70,50,40,30,0,0,35,20,0,0,0,0,0,0,60,55,0,0,60,50,0,0,0,0,0,0,N,N,N,N,N,H,550000,VH,25,55
60894,"Damani Timothee",SP,18,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,40,30,25,30,25,50,20,30,30,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,20,20,25,80,30,20,35,30,45,20,20,35,30,45,20,20,35,30,45,20,35,55,55,50,45,86-88,56,65,60,25,0,0,25,0,20,20,0,0,0,0,0,40,0,0,45,0,45,50,0,0,0,0,0,N,N,N,N,N,H,0,VH,20,45
60747,"Domingo Toro",RP,22,183,L,L,20,20,20,25,20,20,20,20,20,30,20,20,20,20,20,25,20,20,30,25,25,35,25,30,35,30,50,20,35,40,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,20,20,45,25,40,30,20,45,20,40,25,20,40,20,45,35,30,50,20,50,40,40,45,25,91-93,38,35,55,45,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,55,0,0,0,0,0,0,0,N,N,N,N,N,VE,0,VH,25,30
61013,"Kamar Torregano",2B,18,192,R,R,25,30,30,30,25,25,25,30,30,30,25,25,25,30,30,30,30,25,55,55,55,65,55,55,45,45,45,50,40,40,45,25,25,25,0,0,0,30,20,0,0,0,0,0,0,0,40,35,0,0,0,0,60,45,40,35,55,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,30,35,25,88-90,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,H,L,N,H,950000,VH,25,60
61905,"Billy Totten",LF,21,184,L,R,45,40,40,45,45,45,45,40,40,45,50,45,45,40,40,45,45,40,55,55,50,55,55,55,35,35,45,30,45,50,50,20,20,20,0,0,35,0,0,0,40,0,30,0,0,45,0,0,0,45,0,40,40,45,50,50,35,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,20,30,25,87-89,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,0,VH,35,50
63903,"Alfredo Trevino",RF,20,194,R,L,45,55,40,50,45,45,45,55,40,50,45,45,45,55,40,50,45,45,65,80,50,80,60,65,25,20,45,20,55,45,50,20,20,20,0,0,0,0,0,0,35,0,45,0,0,0,0,0,0,55,0,50,75,60,45,40,45,20,20,25,25,25,20,20,25,25,25,20,20,25,25,25,20,20,35,40,25,25,80-83,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,E,1700000,A,35,70
58699,"Danny Troutt",SP,20,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,40,30,40,35,30,25,20,35,20,30,35,30,20,20,20,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,25,20,25,70,25,30,20,20,45,20,30,20,20,45,20,30,20,20,45,20,50,40,40,45,30,95-97,39,55,45,45,0,0,40,0,20,0,0,0,0,0,0,70,0,0,75,0,50,0,0,0,0,0,0,N,H,H,N,N,H,0,VH,20,35
61910,"Omari Truehill",RP,21,180,R,R,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,35,30,25,20,40,30,50,20,35,40,45,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,25,30,25,30,70,25,50,40,40,50,20,50,40,40,50,20,50,40,40,50,20,75,50,50,50,25,95-97,53,30,30,70,0,0,60,0,0,0,0,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,L,N,N,N,N,E,0,VH,30,40
60911,"Ismael Turcio",SP,18,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,25,25,30,30,45,25,40,40,40,20,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,30,65,25,30,30,30,45,25,30,35,30,45,25,30,30,30,40,25,50,50,55,50,55,90-92,56,55,30,35,25,0,0,30,20,0,0,0,0,0,0,55,55,0,0,70,50,0,0,0,0,0,0,N,N,N,N,N,EH,480000,VH,25,55
57674,"Sergio Valle",SP,20,201,L,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,20,20,30,30,30,45,30,25,25,30,30,20,35,30,30,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,20,20,25,60,25,30,25,20,45,30,30,25,20,40,30,30,25,20,45,30,55,40,40,45,50,95-97,49,45,70,45,30,0,30,0,20,30,0,0,0,0,0,70,50,0,65,0,50,55,0,0,0,0,0,N,N,N,N,H,E,0,VH,25,40
62880,"Josh Vandenberg",CL,22,182,R,R,25,20,20,25,20,30,25,20,20,25,20,30,25,20,20,25,20,30,30,25,25,30,20,40,30,40,50,20,50,45,50,25,25,25,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,25,20,20,35,45,20,45,45,40,50,40,50,45,40,50,40,45,45,40,50,40,80,50,50,50,50,98-100,56,25,40,0,50,0,55,0,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,35,60
63888,"Alejandro Vargas",CF,20,180,S,R,30,30,30,40,35,30,30,30,30,40,35,30,30,30,30,40,35,30,40,45,45,55,45,35,40,40,30,30,60,50,55,20,20,20,0,0,0,0,0,0,30,45,40,0,0,0,0,0,0,70,50,60,50,55,50,55,70,25,20,20,20,30,20,20,20,20,25,20,20,20,20,30,20,20,25,25,30,25,85-87,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N,N,0,A,25,35
60929,"David Vargas",LF,18,196,R,R,20,25,20,30,20,20,20,25,20,30,20,20,20,25,25,30,20,20,45,45,45,55,45,40,25,30,30,30,45,50,40,20,20,20,0,0,20,0,0,0,30,0,20,0,0,40,0,0,0,45,0,35,30,25,25,20,50,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,20,30,25,88-90,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,25,40
61023,"Zyaire Vaval",RP,18,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,30,35,30,40,30,25,50,25,40,45,50,25,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,30,20,25,40,25,30,30,25,50,25,30,30,25,50,25,30,30,25,45,25,80,50,45,55,50,95-97,53,25,60,45,0,0,0,0,20,0,0,0,0,0,0,80,0,0,0,0,70,0,0,0,0,0,0,N,N,L,N,N,H,0,VH,25,60
61903,"Jim Vega",CF,22,184,R,R,40,40,30,35,45,40,40,40,30,35,45,40,40,40,30,40,45,40,50,50,40,45,50,50,25,30,20,25,55,50,35,20,20,20,0,0,0,0,0,0,50,35,35,0,0,0,0,0,0,60,40,45,60,40,40,50,70,65,20,20,20,35,20,20,20,20,30,20,20,20,20,35,20,20,25,20,35,25,87-89,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,E,0,VH,30,40
60767,"Juan Vera",RP,23,184,R,R,20,20,25,25,20,25,20,20,25,25,20,25,20,20,25,25,20,25,30,20,35,30,25,30,30,35,40,30,30,40,35,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,30,30,25,40,35,35,45,25,40,35,35,45,25,40,35,35,45,25,45,45,45,45,30,90-92,37,25,35,45,0,0,0,0,35,0,0,0,0,0,0,45,0,0,0,0,50,0,0,0,0,0,0,H,N,N,N,N,E,0,VH,30,30
61897,"Luis Vivaldo",RP,22,181,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,35,45,45,25,45,55,45,20,20,25,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,20,30,30,35,40,25,45,40,35,50,35,45,40,35,45,35,45,40,35,50,35,60,45,40,50,40,93-95,48,35,30,50,0,0,45,0,0,0,0,0,0,0,0,80,0,0,70,0,0,0,0,0,0,0,0,N,N,L,N,N,E,0,VH,30,35
62854,"Eric Volpe",RP,21,184,R,R,20,20,20,35,20,20,20,20,20,35,20,20,20,20,20,35,20,20,25,25,30,45,25,25,30,25,40,25,50,45,50,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,35,40,35,70,25,40,35,30,45,20,40,35,30,45,20,40,35,30,45,20,55,45,45,45,25,90-92,44,25,50,40,0,40,0,0,25,0,0,0,0,0,0,55,0,70,0,0,35,0,0,0,0,0,0,N,N,H,N,N,H,0,VH,25,35
62797,"Jared Votava",RP,21,189,R,R,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,35,25,25,30,30,40,35,20,45,50,50,55,50,20,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,60,25,45,40,35,50,30,45,40,35,50,30,45,40,35,50,30,65,50,50,50,40,97-99,49,40,65,65,0,0,45,0,0,0,0,0,0,0,0,80,0,0,75,0,0,0,0,0,0,0,0,N,N,H,N,H,H,0,VH,35,45
60969,"Chris Wagner",SP,18,189,L,L,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,35,20,20,30,30,40,30,25,30,20,40,40,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,25,35,25,20,30,25,40,25,20,30,25,40,25,25,30,25,45,25,40,50,55,45,50,88-90,51,60,65,30,25,0,0,25,20,0,0,0,0,0,0,40,40,0,0,45,45,0,0,0,0,0,0,N,H,N,N,N,EH,0,VH,20,45
62807,"Kaleb Wagner",C,21,183,R,R,35,35,40,55,25,40,35,35,40,55,25,40,35,35,45,55,25,40,40,40,55,80,25,50,35,25,50,20,45,35,35,55,50,30,0,35,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,30,35,35,35,50,25,20,25,20,30,20,20,25,20,30,20,20,25,20,30,20,20,30,30,30,25,88-90,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,0,VH,35,55
62800,"Pat Walker",SP,18,189,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,20,35,20,35,30,30,55,25,30,40,55,30,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,20,20,25,75,25,25,25,20,50,30,25,25,20,45,30,25,25,20,50,30,45,40,40,50,45,91-93,45,70,55,35,0,0,25,30,20,0,0,0,0,0,0,55,0,0,50,50,45,0,0,0,0,0,0,N,L,N,N,N,EH,0,VH,20,35
63922,"Pat Walker",C,21,182,R,R,40,45,35,35,40,40,40,40,35,35,40,40,40,45,40,35,40,40,55,55,50,45,60,50,50,40,35,20,45,35,45,50,35,55,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,35,35,50,35,50,25,20,25,25,30,25,20,25,25,30,25,20,25,25,30,25,20,40,45,30,30,88-90,36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,EH,260000,A,30,50
63892,"Jake Wall",C,21,189,R,R,35,40,40,40,35,35,35,40,40,40,35,35,35,40,45,40,40,35,45,45,55,50,45,50,30,40,70,30,55,40,60,65,50,50,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,25,25,20,45,35,25,20,25,25,20,20,20,25,25,20,20,20,25,25,20,20,20,25,30,20,25,84-86,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,0,H,30,45
62840,"Chris Ward",SP,20,189,R,R,20,20,25,20,20,25,20,20,25,20,20,25,20,20,25,20,20,25,30,30,35,20,25,35,30,30,60,35,45,45,55,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,30,25,30,65,25,40,35,30,50,35,40,35,30,50,35,40,35,30,50,35,50,45,45,50,45,91-93,49,70,35,0,0,45,40,35,40,40,0,0,0,0,0,0,0,55,55,65,55,60,0,0,0,0,0,N,N,H,N,N,H,300000,H,30,40
61938,"Joey Ward",RP,21,190,L,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,25,25,25,35,25,30,30,30,45,30,50,40,45,30,25,30,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,30,70,25,40,40,40,45,35,40,40,40,50,35,40,40,40,45,35,45,45,45,45,50,90-92,54,25,40,40,40,0,0,25,40,0,0,0,0,0,0,45,45,0,0,40,55,0,0,0,0,0,0,N,L,N,N,N,N,0,VH,35,35
57549,"Jeff Warner",RP,22,196,S,R,20,20,20,20,25,20,25,20,20,20,25,20,20,20,20,20,20,20,35,30,30,35,40,35,30,25,55,20,35,30,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,25,25,20,55,20,30,40,35,45,25,30,40,35,45,25,30,40,35,45,25,35,50,50,45,35,94-96,57,30,35,0,0,30,40,0,0,0,0,0,0,0,0,0,0,35,40,0,0,0,0,0,0,0,0,H,N,N,N,N,VE,0,VH,30,35
60979,"Sid Waters",CF,18,190,L,R,20,25,30,30,20,25,20,25,30,30,20,25,20,25,30,30,20,25,40,50,80,65,30,50,35,30,30,25,50,45,35,20,20,20,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,50,30,0,50,50,55,50,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,88-90,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,I,-1,VH,20,55
